vendor_id,vendor_name,rating,gst_number
4c4d546adf3c3868fe19c9ec6e9ffda9,Maringa Merchant 4C4D54,4.0,GST-PR-CE766D8F
5a9c0859cb00fd8aa4db443837f0a700,Treze Tilias Merchant 5A9C08,4.5,GST-SC-93D7C27D
cecd97bc34ed8330bd4cd15713eda670,Cordilheira Alta Merchant CECD97,1.0,GST-SC-FDA47780
9c3a1c416c765687bc79a04113269929,Carmo Da Mata Merchant 9C3A1C,1.0,GST-MG-312A04CC
8ae520247981aa06bc94abddf5f46d34,Navegantes Merchant 8AE520,4.45,GST-SC-D979E23C
ac3508719a1d8f5b7614b798f70af136,Canoas Merchant AC3508,4.6,GST-RS-C47EE11C
15cd6eefe58588619aaed41dfa6621b1,Ouro Preto Merchant 15CD6E,4.25,GST-MG-210D811F
4a3ca9315b744ce9f8e9374361493884,Ibitinga Merchant 4A3CA9,3.83,GST-SP-A45E405B
478bfe564db21eeb44386606aa30b650,Pedro Leopoldo Merchant 478BFE,4.67,GST-MG-8F4CFA9C
6d988d6174a2c27441597174f8905515,Maringa Merchant 6D988D,4.11,GST-PR-3EF4F346
ed49da7cadefc454d6a67de249eab240,Sao Paulo Merchant ED49DA,3.0,GST-SP-D34341D5
6f892e20a171e98efe17fdb971ff319b,Sao Paulo Merchant 6F892E,3.93,GST-SP-B14F5AFC
4bfc7a4a1cf8d4d2121c27422d9e50b5,Sao Paulo Merchant 4BFC7A,4.54,GST-SP-AF629B39
acadd4d36859671cb635527c6c977533,Santa Rosa De Viterbo Merchant ACADD4,4.25,GST-SP-2E905E2C
034b9387752bfa309f350a70cd45ffa3,Blumenau Merchant 034B93,4.5,GST-SC-5AF01A6E
a1ed30492b3b798bc121845bc4aa7366,Sao Paulo Merchant A1ED30,3.0,GST-SP-DF514DE5
abbf6046bbdf1028606a5bc7f00c99e7,Xanxere Merchant ABBF60,4.14,GST-SC-3D32E1F4
901b460cdce0c64e471230d7f2f9f3a3,Porto Alegre Merchant 901B46,4.4,GST-RS-C87467F4
81ed90f07c0bacb7594940ba2ef676aa,Divinopolis Merchant 81ED90,4.5,GST-MG-BEEB4F85
11eac105f3f90a9b87b19c89d91e24f3,Sao Paulo Merchant 11EAC1,3.6,GST-SP-20EBDAB9
0725b8c0f3f906e58f70cbe76b7c748c,Guarulhos Merchant 0725B8,3.5,GST-SP-75D02DA1
d1a5cc844736958c11b8efab9a2b4c87,Curitiba Merchant D1A5CC,1.0,GST-PR-409B2CDA
f35becee938e982bd615edf8ef12bcfb,Alvares Machado Merchant F35BEC,4.0,GST-SP-40CD357F
634964b17796e64304cadf1ad3050fb7,Rio De Janeiro Merchant 634964,4.04,GST-RJ-4E63B5C4
6624bc09786f0e41ae48dfc5eeb1a9e2,Belo Horizonte Merchant 6624BC,5.0,GST-MG-DB6CF66D
54219883e72aad869adfb2a54b7bfa0f,Sorocaba Merchant 542198,3.2,GST-SP-3D0F1D72
5795aebfe331fbcd02a2c4b679fb7952,Palhoca Merchant 5795AE,3.83,GST-SC-F90B157B
6e2d3e2dc84fb30f6078f39dd3bddd6f,Colombo Merchant 6E2D3E,1.0,GST-PR-47F4B803
3078096983cf766a32a06257648502d1,Scao Jose Do Rio Pardo Merchant 307809,4.2,GST-SP-2E6AFD35
014d9a685fd57276679edd00e07089e5,Maringa Merchant 014D9A,3.73,GST-PR-55037830
656591be56071d4c9ef4e5fee78a578a,Santo Andre Merchant 656591,4.57,GST-SP-4BD17FC3
26562f211dd1364af2a8596dc945e8ae,Sao Bernardo Do Campo Merchant 26562F,5.0,GST-SP-45CBB0C1
bccf933e006e9b94a6184af782963e77,Assis Merchant BCCF93,4.52,GST-SP-20173BED
12c2ed9cded6138cf0c75f525f565fc7,Praia Grande Merchant 12C2ED,4.25,GST-SP-F0FB3868
961dff0a659b4561334372337dd897d9,Rio De Janeiro Merchant 961DFF,3.75,GST-RJ-3B279D5F
b33e7c55446eabf8fe1a42d037ac7d6d,Pradopolis Merchant B33E7C,4.16,GST-SP-882A2148
2235cf78d3e2073a88146a9cb60f0dd0,Sao Paulo Merchant 2235CF,5.0,GST-SP-6A70DEBF
218d46b86c1881d022bce9c68a7d4b15,Ribeirao Preto Merchant 218D46,4.15,GST-SP-19F71071
08d1c9478fb0d7d7fcac9c0da4e82fc7,Belo Horizonte Merchant 08D1C9,5.0,GST-MG-9E7902CF
dfc475d54e1b6dbeeb7d7d9bdaa63827,Curitiba Merchant DFC475,4.32,GST-PR-7BD90BAD
813348c996469b40f2e028d5429d3495,Jundiai Merchant 813348,4.06,GST-SP-329955B3
c394e193cda3b4225ff2094d32184849,Sao Paulo Merchant C394E1,3.67,GST-SP-71928CE9
2745f798279e0ed033addcc1474776d7,Sao Paulo Merchant 2745F7,3.97,GST-SP-AF188E79
6b803197e03abd5056b4313306b4f29d,Sao Paulo Merchant 6B8031,4.71,GST-SP-8C3E2B11
bafc5aa11e413978be29040f51342e70,Belo Horizonte Merchant BAFC5A,3.78,GST-MG-48CE4794
44717f64ec2a457979cf83c429077666,Santa Rosa Merchant 44717F,5.0,GST-RS-B344B909
b7cc6c5e001441ae8cdd5c69a480cbe4,Curitibanos Merchant B7CC6C,4.17,GST-SC-A8E99B5B
af7cdac9d9897cddead9c6b08976c642,Laranjal Paulista Merchant AF7CDA,3.67,GST-SP-1374DA8B
b3e2faf2c1004d674f16a3aa3197f0e1,Ribeirao Preto Merchant B3E2FA,5.0,GST-SP-57320623
670a9dda115b5a88b18cfadee8de2332,Ribeirao Preto Merchant 670A9D,4.45,GST-SP-7466D33D
3b15288545f8928d3e65a8f949a28291,Ibitinga Merchant 3B1528,3.96,GST-SP-4EBE9EBD
3e35a8bb43569389d3cebef0ce820f69,Sao Paulo Merchant 3E35A8,5.0,GST-SP-89F08DE1
81783131d2a97c8d44d406a4be81b5d9,Sorocaba Merchant 817831,3.5,GST-SP-93605432
29e6e05b65f93bc224c644319dc52ecf,Juiz De Fora Merchant 29E6E0,4.75,GST-MG-6132DB71
cce6ab8d1682639fe45ab70234f1665f,Curitiba Merchant CCE6AB,4.41,GST-SP-FCA5EDBF
e1643dff33666ca629e3644c02738179,Sao Paulo Merchant E1643D,4.33,GST-SP-F1C54743
76623fde66e6b63b59440fd34160512d,Guarulhos Merchant 76623F,4.0,GST-SP-90E3FCE8
5275ca25d0358ca73864e0ae41be1320,Guarulhos Merchant 5275CA,4.75,GST-SP-443470AF
eb4df17aed01d918c65f0f8d650900c0,Paulinia Merchant EB4DF1,3.91,GST-SP-96674292
10089e9f2fd0c668a8fd4e52e1698888,Sao Jose Do Rio Preto Merchant 10089E,4.33,GST-SP-DAC53924
c398bc00a606d33758afd91f4e64fd15,Rio De Janeiro Merchant C398BC,4.5,GST-RJ-77922607
2f09f7d37a97956d11cc1a7cadd5262b,Ribeirao Preto Merchant 2F09F7,2.91,GST-SP-23BD8DBE
e58a5b390e28abc0b216cfb0e07d27d7,Rio De Janeiro Merchant E58A5B,4.86,GST-RJ-174842DA
f41ce2e25237f9092cd8e6e7516c7a2f,Guarulhos Merchant F41CE2,4.3,GST-SP-4C274F17
8e6cc767478edae941d9bd9eb778d77a,Araguari Merchant 8E6CC7,3.94,GST-MG-09180B07
028872bfa080090a9d0abd4f1af168f8,Ribeirao Das Neves Merchant 028872,5.0,GST-MG-ACB12B83
1710c3aaa9c6b44ec3883ee0fe300e21,Sao Caetano Do Sul Merchant 1710C3,5.0,GST-SP-0C35A0B6
52d76513f0c4d97f3b99570e2c94ee31,Novo Hamburgo Merchant 52D765,4.06,GST-RS-A2DF0FA9
dace965ca58120f92f8d742a9fa1864b,Sao Paulo Merchant DACE96,4.62,GST-SP-2771CC0E
f5b44895715ddfe3087dc414f30268f3,Sorocaba Merchant F5B448,4.0,GST-SP-44D6D215
c8467937e403e76a8ee9f0ab13f6f5ef,Pocos De Caldas Merchant C84679,4.07,GST-MG-EE1DFC76
56f413900b5166ab4d730e9ac0b12cb0,Sorocaba Merchant 56F413,4.67,GST-SP-B4C1DDFD
3f8034bfc6b8b4135534975d49f04c63,Curitiba Merchant 3F8034,3.75,GST-PR-063616D8
4992e76a42cb3aad7a7047e0d3d7e729,Sao Paulo Merchant 4992E7,3.91,GST-SP-8ACB4B2A
265fdc289dffa9f1ad801c74f7d0de47,Jaci Merchant 265FDC,5.0,GST-SP-2DF68455
0afccdb8a34ee5c79f7c06faf2b4d56e,Uberlandia Merchant 0AFCCD,4.04,GST-MG-BC1432EE
02dcd3e8e25bee036e32512bcf175493,Contagem Merchant 02DCD3,3.67,GST-MG-D7B15C14
c9e5ad1f6647f5dbd1172adf6ae3cada,Porto Alegre Merchant C9E5AD,4.75,GST-RS-5BB404BD
02a2272692e13558373c66db98f05e2e,Rio De Janeiro Merchant 02A227,3.0,GST-RJ-37B6EEE1
f783a638e9c6af4a7d0dbfde811e7a81,Sao Paulo Merchant F783A6,4.0,GST-SP-30D19B6B
0b18d63d0cd1d723567903fd34a07df2,Sp Merchant 0B18D6,4.78,GST-SP-667A798A
3ef37b7ca6dd2b80bd8af81a62504996,Sao Paulo Merchant 3EF37B,4.5,GST-SP-07A9660A
dd4d95ba2d15c071e6c695e2ef6ce169,Cachoeiro De Itapemirim Merchant DD4D95,4.25,GST-ES-BC716877
7bb8fac2913a6064ec412e583c6d8b4d,Bauru Merchant 7BB8FA,5.0,GST-SP-01ABA91F
86649b1632b1c0e6c0bcb2c90a8b75d8,Medianeira Merchant 86649B,1.0,GST-PR-08598790
8dd386be0767c330276ea6a3f96532d3,Paulo Lopes Merchant 8DD386,5.0,GST-SC-07B70087
deaadd805612bf94faaa9fa702516e11,Sao Paulo Merchant DEAADD,1.0,GST-SP-BEADB327
5e063e85d44b0f5c3e6ec3131103a57e,Sao Paulo Merchant 5E063E,5.0,GST-SP-E8C9B670
6e4f5ff6b086632ba8dcb558fb10249e,Flores Da Cunha Merchant 6E4F5F,3.4,GST-RS-F70055A0
117cfc326c6d50da67ca858ff5c0c852,Sao Joao De Meriti Merchant 117CFC,4.6,GST-RJ-B07C4121
d25aa0aaacb370e912f8cf6efeba38b3,Massaranduba Merchant D25AA0,4.47,GST-SC-6C1C3C39
c0e6839516f5398edc34adf5f1d53d1a,Guaruja Merchant C0E683,2.67,GST-SP-16D064AE
119c7f1a00ef43fad0e57604e76a747c,Sao Paulo Merchant 119C7F,4.5,GST-SP-75BCD4E9
2953ce3a88f5e3c3b696d77fc9e4c8eb,Sao Paulo Merchant 2953CE,4.64,GST-SP-3382CBBF
bbf9ad41dca6603e614efcdad7aab8c4,Fortaleza Merchant BBF9AD,4.5,GST-CE-22D33EA2
d7b2377bae6ace1b11fc69a11900ac36,Sao Paulo Merchant D7B237,3.25,GST-SP-079ACD52
57fe6232e67823593374a2281d7a8af8,Capivari Merchant 57FE62,4.75,GST-SP-559CEAD7
4da0e408c99d2fdc2126dc9fce518060,Cornelio Procopio Merchant 4DA0E4,4.46,GST-PR-FA582E7F
8b28d096634035667e8263d57ba3368c,Sao Jose Dos Campos Merchant 8B28D0,3.97,GST-SP-83A01E91
82cb9f452fe8334df74b22d37824b431,Caxias Do Sul Merchant 82CB9F,4.71,GST-RS-9A89E129
9bc484c87d79cd4874e05ca182658045,Sao Paulo Merchant 9BC484,4.0,GST-SP-AB989AD2
c6218512d16fcac0af02fe92691cf274,Contagem Merchant C62185,4.11,GST-MG-67AB9651
d17f467e4bf608a510c20d82f4ba3b6b,Caxias Do Sul Merchant D17F46,4.0,GST-RS-45503667
4371b634e0efc0e22b09b52907d9d469,Sao Paulo Merchant 4371B6,4.45,GST-SP-428EE12A
1b45169b635ef59425637e9a33eb5fb3,Maringa Merchant 1B4516,4.57,GST-PR-4AAAA29B
bd23da7354813347129d751591d1a6e2,Sao Paulo Merchant BD23DA,4.02,GST-SP-7046142B
412a4720f3e9431b4afa1476a1acddbe,Campinas Merchant 412A47,4.24,GST-SP-0605D61D
7238a95bb63ef7e498389fb863b834a1,Limeira Merchant 7238A9,4.73,GST-SP-54F0B638
26785a546900236d66f2e4197c211158,Sao Paulo Merchant 26785A,4.67,GST-SP-580083CD
b7ed9fb14c8eadb37adb9c45d67ab0fb,Jacarei Merchant B7ED9F,3.29,GST-SP-0B6DB291
a0d7fbb07bb5ebc3b05980e750db56f3,Ferraz De Vasconcelos Merchant A0D7FB,2.33,GST-SP-6D801D27
10264f60a8f0a4d2f30810f5c661c673,Campinas Merchant 10264F,5.0,GST-SP-23519255
35857757f553273b1056c1cabdace7fb,Ribeirao Preto Merchant 358577,4.0,GST-SP-8F570F1A
538caafddff204241cecbf3a02e6b3cf,Sao Paulo Merchant 538CAA,2.56,GST-SP-F5DD0ED3
913fd0ebba70bb919f7254a02239173c,Blumenau Merchant 913FD0,1.0,GST-SC-2F9946D7
b2eecf5ea250510da76590ca79d60e5d,Sao Paulo Merchant B2EECF,5.0,GST-SP-D2A38029
1c742ac33582852aaf3bcfbf5893abcf,Belo Horizonte Merchant 1C742A,5.0,GST-MG-83C9F45D
8f2ce03f928b567e3d56181ae20ae952,Pirituba Merchant 8F2CE0,4.11,GST-SP-FB891BD5
4d9fea3499bdc22aa4da4e339365f215,Sao Paulo Merchant 4D9FEA,5.0,GST-SP-97F3505C
d4e12e7884759a14fa0f5f896c791cae,Sao Paulo Merchant D4E12E,4.62,GST-SP-2368376A
e24fc9fcd865784fb25705606fe3dfe7,Braganca Paulista Merchant E24FC9,4.17,GST-SP-51CFEB48
5882f40daf39bc2a465e0cb453ddc222,Sao Paulo Merchant 5882F4,2.0,GST-SP-259AC826
26e2c91ef821e1ff8985f408788fe35b,Ibitinga Merchant 26E2C9,3.0,GST-SP-8964D3C6
53336f97ddbe53e2a617d07b17447b95,Sao Paulo Merchant 53336F,5.0,GST-SP-19D3C367
fec8cd45395b3cb0c2b173d7739706a1,Jambeiro Merchant FEC8CD,3.75,GST-SP-C97FA96C
e116c7455dd26a4d8c3e92532583905f,Sao Paulo Merchant E116C7,4.0,GST-SP-1BCC8648
900ba814c251a692506d7834c1218441,Salto Merchant 900BA8,4.19,GST-SP-57EAD53E
afe0067131b73e40875c9b6c10bd2e21,Lagoa Da Prata Merchant AFE006,4.2,GST-MG-788E8196
542917da124346b47ea1ac79a93ce454,Curitiba Merchant 542917,4.19,GST-PR-FBB4117D
35b96509602ec4b7da831b5cd73ff2c2,Sao Leopoldo Merchant 35B965,4.5,GST-RS-463D0459
4a23adac87cf538689fa600d976f78b2,Sao Paulo Merchant 4A23AD,4.33,GST-SP-9FF306C7
85cc55e048b6bcc90c75afe7f0e72f72,Barra Mansa Merchant 85CC55,4.44,GST-RJ-84039782
2009a095de2a2a41626f6c6d7722678d,Sao Jose Do Rio Preto Merchant 2009A0,4.38,GST-SP-3E4859B5
3a52d63a8f9daf5a28f3626d7eb9bd28,Aguas Claras Df Merchant 3A52D6,1.0,GST-SP-185A4726
e9b6c33b71b67737693b4cfa68341c8d,Sao Paulo Merchant E9B6C3,4.0,GST-SP-66D4D96B
c458e2045a8aa8964f8879af03fdcce6,Sao Caetano Do Sul Merchant C458E2,2.75,GST-SP-7C5CFA50
6601ee6383e7f452be71929f8de48bbb,Ribeirao Pretp Merchant 6601EE,4.0,GST-SP-A198FBD8
5a4236931428800e9d9cc04af0987118,Sao Paulo Merchant 5A4236,5.0,GST-SP-7F15A213
258447aad3f7b01e2643c89f64dc5647,Cianorte Merchant 258447,5.0,GST-PR-78927B35
8a32e327fe2c1b3511609d81aaf9f042,Sao Paulo Merchant 8A32E3,3.84,GST-SP-06176F4A
0f519b0d2e5eb2227c93dd25038bfc01,Ibitinga Merchant 0F519B,5.0,GST-SP-69B231BE
d7d517afce974cd491b8d52bb5b5b1fc,Sao Paulo Merchant D7D517,4.0,GST-SP-AA6526BF
ec5c1d94df153d473b37f880977ae58e,Rio De Janeiro Merchant EC5C1D,2.0,GST-SP-7CC103DA
31561f325664a8a7aba4c8d0c3a9b3db,Sao Paulo Merchant 31561F,4.64,GST-SP-DD0E117C
70c4eedec9cb4a85cda2f3f9673557b4,Sao Paulo Merchant 70C4EE,5.0,GST-SP-0588F8BD
4fb41dff7c50136976d1a5cf004a42e2,Feira De Santana Merchant 4FB41D,4.0,GST-BA-D894FABE
d23019c84ffae2d5ef2270367b8605fc,Londrina Merchant D23019,4.41,GST-PR-EB35A4FB
ad8ada0ffa993cb1197d102d9ab21a3e,Araguari Merchant AD8ADA,1.0,GST-MG-9D1F21BE
ce20a2ec1514c25e16f2b5b39bc818f0,Sao Paulo Merchant CE20A2,4.75,GST-SP-EDB937A3
0f94588695d71662beec8d883ffacf09,Florianopolis Merchant 0F9458,5.0,GST-SC-2BD5962C
3a79f35a2344ede41af21267f61d5ec6,Campinas Merchant 3A79F3,1.0,GST-SP-0DF126CD
b586cd24c010a13916af621b0325fbba,Rio Do Sul Merchant B586CD,3.83,GST-SC-5680F0EF
2075d8cd4dd63ff12df0749a5866bb06,Curitiba Merchant 2075D8,5.0,GST-PR-3F81F863
0d83f8e03188682112cc0d93523705cc,Porto Alegre Merchant 0D83F8,3.75,GST-RS-991E9996
85044848b1b767db2a4a58526adef4b4,Osasco Merchant 850448,3.25,GST-SP-93FE4A3B
c3251e13f1bbda6c74e37c160f991e19,Porto Ferreira Merchant C3251E,5.0,GST-SP-F7F7C703
4a1f694197d05fe70026b016a7316b41,Pedreira Merchant 4A1F69,4.57,GST-SP-E1B9509F
6ebf4eceee4dd9847201c82e77ef8123,Rio De Janeiro Merchant 6EBF4E,5.0,GST-RJ-A9CEEFF8
0873d9f8f36123f8d910f4760e788cfb,Barueri Merchant 0873D9,3.17,GST-SP-5241E0BF
a44fb5a447105f8469bdf16bf9159f25,Porto Alegre Merchant A44FB5,4.05,GST-RS-8CB3587B
dcf3755cefcdc158ad0b7bdde51e871b,Cachoeira Do Sul Merchant DCF375,4.0,GST-RS-393C850A
4869f7a5dfa277a7dca6462dcf3b52b2,Guariba Merchant 4869F7,4.13,GST-SP-40881C15
6bb66d9870c2e01c05655c7ed0e7ee13,Sao Paulo Merchant 6BB66D,3.67,GST-SP-8C4A95E0
1c5e4e49b9079480255b49d50aac1aa9,Santos Merchant 1C5E4E,4.33,GST-SP-FEF77A3E
6a3139c7bf09ece22a4713d956acbe5e,Sao Sebastiao Da Grama/Sp Merchant 6A3139,5.0,GST-SP-3F4C273D
37515688008a7a40ac93e3b2e4ab203f,Dracena Merchant 375156,4.09,GST-SP-4A4E74A4
8fec2e460530482132c436cfb5439925,Laranjal Paulista Merchant 8FEC2E,4.33,GST-SP-21AEA520
1746c1ae87ac63d530c7c943d0ac42e2,Santana De Parnaiba Merchant 1746C1,5.0,GST-SP-627D281E
afac9f6b0c4e5f0a7ee87e922cd0f873,Bauru Merchant AFAC9F,1.0,GST-SP-66ACD401
3be5841cdcc46de4ed3f9116f104b2c5,Barueri Merchant 3BE584,4.75,GST-SP-507BB6B5
0249d282d911d23cb8b869ab49c99f53,Sao Paulo Merchant 0249D2,4.27,GST-SP-A6438C7D
23ca5f678e0b3ea6c630b30fa8bf51ea,Sao Paulo Merchant 23CA5F,5.0,GST-SP-F8AC27DB
5eeb9c756d9780b96283e5a2ac6da334,Ribeirao Preto Merchant 5EEB9C,4.22,GST-SP-D7ED258F
25be943a321c8938947bdaabca979a90,Sao Bernardo Do Campo Merchant 25BE94,3.0,GST-SP-78105EB2
818d28f936e791926d33bcb6ee94ef79,Sao Paulo Merchant 818D28,4.0,GST-SP-C9A71C9C
bfd938b22bc99bce1ae60dc602889f52,Rio De Janeiro Merchant BFD938,3.83,GST-RJ-14D2CAB4
c12b92bf1c350f3e6bf88d3596219c86,Garca Merchant C12B92,3.88,GST-SP-25E6FECB
97e995629983723d11830a829bc2b246,Lorena Merchant 97E995,4.8,GST-SP-C2B2059F
ffa6adafb71b807dc13159e26431354c,Londrina Merchant FFA6AD,3.78,GST-PR-81D48BF6
080102cd0a76b09e0dcf55fcacc60e05,Belo Horizonte Merchant 080102,4.48,GST-MG-54180DFF
5a6a02f419701fc8c605af71d4fc57a4,Americana Merchant 5A6A02,4.8,GST-SP-BFEE6A69
94b9108d4b637ba65bb4f1e53cfcf8d8,Guarulhos Merchant 94B910,4.43,GST-SP-DF7807D8
0fe2d9733ed841eb064503920015a8c0,Ourinhos Merchant 0FE2D9,4.67,GST-SP-E5CC5900
154bdf805377afea75a3bd158e9eab10,Ibitinga Merchant 154BDF,1.0,GST-SP-D3523B22
b2ac621f0d0322434d04a12b078b9369,Curitiba Merchant B2AC62,4.4,GST-PR-C3F7AD1F
9c54608f0996c32ae4743089d915f845,Loanda Merchant 9C5460,4.0,GST-PR-8C312968
17306570e772e7718c92a562d33f5f1d,Bariri Merchant 173065,3.62,GST-SP-9395BD81
244c2f1bff6afe1f2eaf9bfe9b2aed38,Mogi Das Cruzes Merchant 244C2F,3.68,GST-SP-1395AF03
71039d19d4303bf9054d69e9a9236699,Sao Paulo Merchant 71039D,3.8,GST-SP-5E8ED1A8
54065e9aef7e9e9c2dc23b7594db021a,Rio De Janeiro Merchant 54065E,3.86,GST-RJ-F75E9B5F
7ad41305e96a6cab8294cd65891e9a86,Rio Bonito Merchant 7AD413,5.0,GST-SP-FE9A127E
25e47381a6c510ddeb36084e33b89f0c,Praia Grande Merchant 25E473,4.25,GST-SP-C12590BE
4d6d651bd7684af3fffabd5f08d12e5a,Jau Merchant 4D6D65,4.2,GST-SP-EC57C7AB
24a6daf925d9d591870a66660416de31,Robeirao Preto Merchant 24A6DA,4.5,GST-SP-6CC19421
f0563bacf40c311f1c4d3d6b67b8a7a7,Tubarao Merchant F0563B,1.0,GST-SC-032A31AE
b76dba6c951ab00dc4edf0a1aa88037e,Sao Paulo Merchant B76DBA,4.18,GST-SP-DC7229E0
1bc2e21de46adfea6b98cc96b00f3b40,Joinville Merchant 1BC2E2,3.33,GST-SC-81FF001B
b1204cfda1d4948679db3cfc0d3cb95c,Guarulhos Merchant B1204C,4.0,GST-SP-5F1F3348
b4ffb71f0cb1b1c3d63fad021ecf93e1,Sao Paulo Merchant B4FFB7,4.23,GST-SP-41C548BD
165b1235e9e9942cb5fae67103576fb0,Ribeirao Preto Merchant 165B12,4.36,GST-SP-CB5ABF2C
8eb88b0acb3f90a717ad659221471fa7,Cacador Merchant 8EB88B,4.5,GST-SC-9B48310C
9599519be538b98748162a2b48248960,Sao Paulo Merchant 959951,1.0,GST-SP-6249A284
0417b067eeab773d2f7061a726dc477f,Sao Bento Do Sul Merchant 0417B0,3.92,GST-SC-DB16556F
c26ba52cf8d2f34915f2f6b7ffa0a3f3,Rio De Janeiro Merchant C26BA5,4.0,GST-RJ-B4A268C0
e5cbe890e679490127e9a390b46bbd20,Sao Paulo Merchant E5CBE8,4.5,GST-SP-9C319FAD
974cf2cb8f4b7add98709c30df02fe10,Araraquara Merchant 974CF2,4.06,GST-SP-44A74C05
3c487ae8f8d7542beff5788e2e0aea83,Gama Merchant 3C487A,4.2,GST-DF-B7A2F1DF
4a3ccda38b2129705f3fb522db62ca31,Marilia Merchant 4A3CCD,3.88,GST-SP-36A3E593
876182d1918783bbe15233febfbd4926,Sao Paulo Merchant 876182,4.0,GST-SP-DCCBAB12
33576ec5412fb5905d876f12f33bfde6,Curitiba Merchant 33576E,4.09,GST-PR-1D60C23C
5b85809efd0d0e4dea1a9544e1280ed9,Presidente Prudente Merchant 5B8580,4.25,GST-SP-1E10F8AF
5566627eab3fe93fd6ee08798226101a,Sao Jose Dos Pinhais Merchant 556662,4.4,GST-PR-1F978077
e504a4e2efaa45cbff7e268a2c58c956,Sao Pedro Merchant E504A4,3.55,GST-SP-693F62EC
056b4ada5bbc2c50cc7842547dda6b51,Queimados Merchant 056B4A,4.17,GST-RJ-78AABD93
1e483cc5c76fef08d3ca05f9a8af7d01,Sao Paulo Merchant 1E483C,4.1,GST-SP-E9498EEF
9b1050e85becf3ae99c1cf4934c9bc5d,Montes Claros Merchant 9B1050,2.5,GST-MG-D68D7BD7
b248792ac0b60ec3f93d80af1b4fae47,Sao Caetano Do Sul Merchant B24879,3.86,GST-SP-3D85DE4D
34056b8b55c1775a22af2331670a799c,Penapolis Merchant 34056B,4.0,GST-SP-F57A1989
21d59342ba150175ca2aa4f8faddeca6,Itaquaquecetuba Merchant 21D593,4.5,GST-SP-4B228F19
23c38debaffe4a25a30fdbd9b586a13f,Votorantim Merchant 23C38D,4.32,GST-SP-CB02A24C
d9c349beabc06aa6ff1c6d68b5e9e22e,Sao Paulo Merchant D9C349,5.0,GST-SP-6E493445
49f8d2ea7b718d0ce587d34207caf2b4,Sao Bernardo Do Campo Merchant 49F8D2,5.0,GST-SP-E2FA0B11
bd1d49a326abfa9b1036772e40445430,Bauru Merchant BD1D49,4.08,GST-SP-2EFDD254
6861de0f40cacb0602e473c51639f980,Curitiba Merchant 6861DE,3.6,GST-PR-32F1CD3A
c9c7905cffc4ef9ff9f113554423e671,Itapecerica Da Serra Merchant C9C790,4.15,GST-SP-2BBD9D37
aa17b35ce4de7b565be3249ba838944f,Jundiai Merchant AA17B3,4.5,GST-SP-01442FBE
0887a9f087bcd5d9f6642b52f897fc6c,Cananeia Merchant 0887A9,4.42,GST-SP-1A3AB0AA
abc015ebac1d283a323ca9db35ede4b9,Ribeirao Preto Merchant ABC015,4.42,GST-SP-875934CE
00720abe85ba0859807595bbf045a33b,Guarulhos Merchant 00720A,3.62,GST-SP-20C6A60F
75d34ebb1bd0bd7dde40dd507b8169c3,Salvador Merchant 75D34E,3.74,GST-BA-C05F67A0
e5e33c0d8e7e002f398f5dc4cbbb338f,Bauru Merchant E5E33C,4.32,GST-SP-AEE6F18C
8f54d64f28a993550aa7943f12572959,Ipatinga Merchant 8F54D6,3.73,GST-MG-A9987ACE
91f5779a8731baca4809fdeade81803f,Barra Mansa Merchant 91F577,3.83,GST-RJ-49F52F26
13074f016982ff2bd6c58ced8682f000,Bento Goncalves Merchant 13074F,3.93,GST-RS-2A151B05
bec568278124768c474ee90971ca94d1,Sao Paulo Merchant BEC568,4.5,GST-SP-67631A9C
534a01cc6df1e034e05c32028a291fa2,Jundiai Merchant 534A01,4.4,GST-SP-9ABFA04A
cd3d09fbe6e3e9ff0c0ac0c300e93ae7,Nova Odessa Merchant CD3D09,4.17,GST-SP-B6456609
57e632711dec9ec14ca7546769483e7e,Navegantes Merchant 57E632,4.4,GST-SC-D4AF9E2E
cb3dd9ce66268c7a3ca7241ac70ab58c,Sao Paulo Merchant CB3DD9,4.17,GST-SP-978E8D15
094ced053e257ae8cae57205592d6712,Ribeirao Preto Merchant 094CED,4.05,GST-SP-2ED31D35
9906e7aa42a3c067b7c9a564d01c4320,Maringa Merchant 9906E7,4.5,GST-PR-F1887E45
1f1bb1f0859883505541bdd6606193e5,Sao Paulo Merchant 1F1BB1,4.33,GST-SP-5B8F473A
4200ddf1967c5e41e48db62bc6d4b5ac,Sao Bernardo Do Campo Merchant 4200DD,4.26,GST-SP-D29F0274
ed9eef5be0992d413d251fadba1a410d,Mogi Guacu Merchant ED9EEF,4.67,GST-SP-ABBBA436
139157dd4daa45c25b0807ffff348363,Sao Paulo Merchant 139157,4.0,GST-SP-B72BFF9E
c1849d4d32d7a6cecd5aa471809d3135,Santo Andre Merchant C1849D,4.33,GST-SP-70B8FDA3
64b87978a11c1ea7501a89eabe8c2c1a,Presidente Bernardes Merchant 64B879,2.0,GST-SP-6ED59F7D
33ab10be054370c254ddfcf0a6253422,Rio De Janeiro Merchant 33AB10,5.0,GST-RJ-F0077FFA
bff9deb0ec77d437f3305a79cf25529e,Limeira Merchant BFF9DE,4.0,GST-SP-6A4C71E7
3fefda3299e6dfaea3466ef346a3571a,Curitiba Merchant 3FEFDA,4.0,GST-PR-F8F18DF2
